uuid,deviceId,className,androidId,serial,osVersion,osName,device,model,user,host,lastConnected,location,deviceAccess,createUserId,createDate,updateUserId,lastUpdated
8B7C7127-738C-4110-8441-4D536EF7E4CA,RP1A.200720.011,Abua-Tigamgam,fbfaf94ae9b31cb2,fbfaf94ae9b31cb2,4.19.127,Linux,M8,M8,,ekemp158,2024-05-16 08:57:58.440,,2,0,2024-04-30 10:18:00,22,2024-04-30 10:25:00
8BF1717E-99E0-4533-94CB-CFEEED409CD6,EKEMP.M8.2020,KAMBATIAK  NAAGOR,1ee3ea1aafba9095,M820202206405,3.18.79,Linux,m8,M8,,android157,2025-07-09 19:19:02.537,,2,0,2025-07-01 11:34:00,15,2025-07-01 11:37:00
8C2FECFE-E642-42FB-970D-CDFA4F3FD64D,O11019,NAKPALI,b5309c00052b4d8c,UGAAJVZ9IRHMQS8H,3.18.79,Linux,m8,M8,,android157,2024-11-25 10:09:42.567,"9.294039999999999,0.37734166666666663",2,0,2021-08-28 12:11:00,13,2022-03-03 16:10:00
8CA55DE9-A1DF-48D8-B776-159391D3ABC9,RP1A.200720.011,Boamang/Amoako/Kyerekrom/Nsuotem/Soko/Adukuro/Oyer,cc1829a299fba11a,cc1829a299fba11a,4.19.127,Linux,FP08,FP08,,hby,2025-04-17 11:32:02.737,"6.9464733333333335,-1.617225",2,0,2024-09-13 15:47:00,378,2024-10-08 09:46:00
8CF278B5-2493-4EBA-8588-B836DAFB9F39,RP1A.200720.011,Akropong,1ae6ca1072d7c0e8,1ae6ca1072d7c0e8,4.19.127,Linux,M8,M8,,ekemp158,2025-05-15 15:40:59.120,"6.322733333333334,-0.5920466666666666",2,0,2024-09-30 14:00:00,317,2024-11-05 15:00:00
8D4F48ED-700F-4B48-81B3-1E0AAB1542F6,RP1A.200720.011,Yereso/Adidwan/Kwaduro-Kuma/Kwabena Dapaa,a30760af8c5efe56,a30760af8c5efe56,4.19.127,Linux,M8,M8,,ekemp158,2025-02-07 10:50:38.917,"6.966536666666667,-1.3869583333333333",2,0,2024-09-06 09:43:00,384,2024-11-09 11:06:00
8D83F1AB-B8C7-450E-875F-AE5C33A12D25,PPR1.180610.011,NAVRONGO CLUSTER,89a620054e9eb445,89a620054e9eb445,4.9.117+,Linux,FP-08,FP-08,,buildserver6,2025-07-22 11:06:42.860,"10.8989247,-1.0909863",2,0,2025-03-14 10:55:00,15,2025-07-22 11:06:00
8D8919B3-84E9-4006-9B95-9B6BB2E5B216,EKEMP.M8.2020,Zakpee,65571320168e20df,M820202206354,3.18.79,Linux,m8,M8,,android157,2024-04-10 15:22:51.000,"9.273943333333333,-2.4161216666666667",2,0,2022-08-10 11:31:00,11,2024-04-23 10:04:00
8E368D78-AE30-43DF-BE0D-6AC351E03385,RP1A.200720.011,Sazie,d51e6583448190f4,d51e6583448190f4,4.19.127,Linux,FP08,FP08,,hby,2025-08-29 15:08:53.000,"10.051866666666665,-2.5424300000000004",2,0,2025-02-28 17:14:00,597,2025-08-29 15:46:00
8E368D78-AE30-43DF-BE0D-6AC351E03385,RP1A.200720.011,Siriyiri,d51e6583448190f4,d51e6583448190f4,4.19.127,Linux,FP08,FP08,,hby,2025-08-29 15:08:53.000,"10.051866666666665,-2.5424300000000004",2,0,2025-02-28 17:14:00,597,2025-08-29 15:46:00
8E3C98EC-7A0C-4B9B-B04B-EB9EBB1068F0,PPR1.180610.011,NAAGA CLUSTER,85715cbf89963077,85715cbf89963077,4.9.117+,Linux,FP-08,FP-08,,buildserver6,2025-08-26 11:13:19.690,"10.602491666666667,-1.026945",2,0,2025-01-11 21:19:00,15,2025-08-26 11:10:00
8E76266B-C837-490A-B039-C9E9E261B6B2,EKEMP.M8.2020,Logba Tota Cluster  (Abayeme and Tota)/LOGBA KLIKP,e1519cabdf668acd,M820202206239,3.18.79,Linux,m8,M8,,android157,2025-08-25 11:14:31.000,"6.989235000000001,0.43971333333333334",2,0,2025-04-08 12:17:00,317,2025-08-25 11:20:00
8EE88AE5-0CA3-466A-9D76-D7391B7839C1,RP1A.200720.011,Pienyina,c0749fca1e346554,c0749fca1e346554,4.19.127,Linux,M8,M8,,ekemp158,2025-05-05 09:23:49.677,,2,0,2024-12-15 11:42:00,378,2024-12-16 11:03:00
8FC9D659-BDA8-4B50-8E8F-277BB6929420,EKEMP.M8.2020,Namori,1205b7f36a2674b4,M820202206146,3.18.79,Linux,m8,M8,,android157,2025-03-11 11:38:54.777,,2,0,2025-02-13 14:19:00,540,2025-02-13 14:22:00
902773AE-5793-4B4B-953E-A0B122B6F8C4,RP1A.200720.011,Sanyiri,7608f818e57731f8,7608f818e57731f8,4.19.127,Linux,FP08,FP08,,hby,2024-11-15 16:35:04.013,,2,0,2024-09-13 17:45:00,597,2024-09-13 17:49:00
9125635D-E24E-43CC-AA90-BBE8C4096A39,RP1A.200720.011,Takore,6bd0b9a0f4a39971,unknown,4.19.127,Linux,M8,M8,,ekemp158,2024-01-10 17:51:17.000,"6.0454566666666665,0.40076666666666666",2,0,2023-06-27 12:51:00,15,2024-01-11 15:35:00
9141CF02-1C9E-457C-93D4-A38532F8E647,RP1A.200720.011,Dwankrom,d76f393a2f136aef,d76f393a2f136aef,4.19.127,Linux,FP08,FP08,,hby,2025-04-17 10:52:04.357,"7.729323333333333,-0.6860083333333333",2,0,2024-09-12 12:34:00,386,2024-09-30 09:10:00
91514134-B994-4450-BD6F-BFD0ACCC1AA3,RP1A.200720.011,Tuogyankrom,ec979354ea27046e,ec979354ea27046e,4.19.127,Linux,M8,M8,,ekemp158,2025-05-23 08:18:23.090,"7.068788333333333,-2.0230699999999997",2,0,2025-04-17 10:19:00,379,2025-05-02 17:24:00
91514134-B994-4450-BD6F-BFD0ACCC1AA3,RP1A.200720.011,Mansin/Bofoakwa/Mawaninso/Asikasu/Agyeikrom,ec979354ea27046e,ec979354ea27046e,4.19.127,Linux,M8,M8,,ekemp158,2025-05-23 08:18:23.090,"7.068788333333333,-2.0230699999999997",2,0,2025-04-17 10:19:00,379,2025-05-02 17:24:00
91766563-7AF1-46C9-A0CA-8343F567DC1A,RP1A.200720.011,Logre Potin,24055868133515e0,24055868133515e0,4.19.127,Linux,FP08,FP08,,hby,2025-06-28 22:38:05.000,,2,0,2024-12-03 17:43:00,15,2024-12-03 17:48:00
91B308AF-6A61-4AF5-8B91-0C7FF5A4264C,RP1A.200720.011,Awisa-Newtown/Awisa,d4d8e224c15001ce,d4d8e224c15001ce,4.19.127,Linux,M8,M8,,ekemp158,2025-05-28 08:09:15.090,,2,0,2024-10-28 11:53:00,384,2024-10-28 11:56:00
9289C7AB-4C32-43A9-AD07-E81AFD40EEC4,RP1A.200720.011,Kwasuagya Kana/Subonpang/Bomaa/Suacaw Nkwanta Zong,2a61ef206e51621a,2a61ef206e51621a,4.19.127,Linux,FP08,FP08,,hby,2025-05-16 09:52:11.780,"7.1769783333333335,-2.1114016666666666",2,0,2024-09-17 23:10:00,384,2024-11-28 21:02:00
935040CB-0412-40F1-B3BD-B8510AE8429D,RP1A.200720.011,Wusuta Kpebe,bc1a6121c69c9a47,bc1a6121c69c9a47,4.19.127,Linux,M8,M8,,ekemp158,2025-07-24 15:42:47.000,"6.831423333333333,0.22896",2,0,2025-04-02 17:31:00,317,2025-07-24 15:51:00
936B629B-0DE0-4B87-AEEC-7DCB7DD2782A,EKEMP.M8.2020,Dawarinsa,9846dd23e711b33a,M820202206153,3.18.79,Linux,m8,M8,,android157,2022-10-13 15:18:44.000,"10.685976666666667,-1.3645033333333334",2,0,2022-08-15 15:59:00,15,2022-10-13 15:23:00
9389DCD2-7A76-4907-8EA7-B412A3136E32,EKEMP.M8.2020,Kparkori,23f8eb9d67460014,M820202206348,3.18.79,Linux,m8,M8,,android157,2022-05-18 16:47:17.000,"9.416866666666666,-0.278225",2,0,2021-07-14 10:17:00,1,2022-05-18 16:49:00
9393997E-C2EC-41CF-9E72-9AACAE936609,RP1A.200720.011,Biama/Bodaa/Asare,1a2979ca218bebbb,1a2979ca218bebbb,4.19.127,Linux,FP08,FP08,,hby,2025-04-29 14:38:53.527,"7.5930999,-2.7877635",2,0,2024-09-12 13:32:00,386,2024-09-25 11:47:00
93D2B186-B4BA-4E5C-AAE4-FAD41BA12AAA,RP1A.200720.011,Brenase,ad7145e741c162fc,ad7145e741c162fc,4.19.127,Linux,M8,M8,,ekemp158,2025-04-29 12:34:18.567,,2,0,2025-03-04 08:12:00,317,2025-03-04 08:15:00
93F045E7-C89E-425D-814E-D0DA651AE43A,RP1A.200720.011,Lawra Municipal PWD - Cluster 1,eb814f26f5b20a4b,eb814f26f5b20a4b,4.19.127,Linux,FP08,FP08,,hby,2025-04-14 12:56:01.717,"10.638781666666667,-2.8964233333333333",2,0,2024-09-25 12:15:00,679,2025-04-04 10:03:00
9401175A-D05F-46AC-8B79-F83D1CDDAD16,RP1A.200720.011,Namaliku,b447ffcd18729e92,b447ffcd18729e92,4.19.127,Linux,FP08,FP08,,hby,2025-06-19 10:42:03.020,,2,0,2025-06-19 09:55:00,15,2025-06-19 10:30:00
9448BBB2-6BE3-4889-B49C-6E34C1A48A1E,RP1A.200720.011,Abunyanya,df3c94220a7d7205,df3c94220a7d7205,4.19.127,Linux,M8,M8,,ekemp158,2024-07-19 10:15:04.543,"8.509138333333334,0.28839666666666663",2,0,2024-05-26 08:27:00,576,2024-06-13 09:36:00
9448BBB2-6BE3-4889-B49C-6E34C1A48A1E,RP1A.200720.011,Sibi Central,df3c94220a7d7205,df3c94220a7d7205,4.19.127,Linux,M8,M8,,ekemp158,2024-07-19 10:15:04.543,"8.509138333333334,0.28839666666666663",2,0,2024-05-26 08:27:00,576,2024-06-13 09:36:00
94FB4B2C-B098-4D65-9577-43E21B3586F0,RP1A.200720.011,Dindor,f5b6e566bb521591,f5b6e566bb521591,4.19.127,Linux,FP08,FP08,,hby,2025-09-15 19:23:52.387,,2,0,2024-10-03 11:11:00,589,2024-10-03 11:25:00
94FB4B2C-B098-4D65-9577-43E21B3586F0,RP1A.200720.011,Kornado,f5b6e566bb521591,f5b6e566bb521591,4.19.127,Linux,FP08,FP08,,hby,2025-09-15 19:23:52.387,,2,0,2024-10-03 11:11:00,589,2024-10-03 11:25:00
94FB4B2C-B098-4D65-9577-43E21B3586F0,RP1A.200720.011,Gmandando,f5b6e566bb521591,f5b6e566bb521591,4.19.127,Linux,FP08,FP08,,hby,2025-09-15 19:23:52.387,,2,0,2024-10-03 11:11:00,589,2024-10-03 11:25:00
95272A1B-763F-4F18-9C41-824B50089EF3,EKEMP.M8.2020,Widnaba,7ab89c907da9d5fd,M820202206314,3.18.79,Linux,m8,M8,,android157,2023-08-31 13:41:55.893,,2,0,2022-08-15 14:45:00,15,2022-08-15 14:46:00
958274E4-4605-42C9-88B1-2B0DA711984D,RP1A.200720.011,Tease/Aduonum/Yawbeng/Asempani,10ef36bd1f8d64f3,10ef36bd1f8d64f3,4.19.127,Linux,M8,M8,,ekemp158,2025-07-02 08:19:19.000,"6.929088333333334,-0.2540866666666667",2,0,2024-10-23 15:54:00,317,2025-07-02 08:22:00
95A59827-720C-4D5E-A1CF-6807AE527D5C,EKEMP.M8.2020,Chandaasa,4fcffba0e381239a,M820202206377,3.18.79,Linux,m8,M8,,android157,2023-11-22 12:05:57.000,"10.730966666666665,-1.2863699999999998",2,0,2022-08-15 16:08:00,15,2023-11-28 12:24:00
95A59827-720C-4D5E-A1CF-6807AE527D5C,EKEMP.M8.2020,Nankirinsa,4fcffba0e381239a,M820202206377,3.18.79,Linux,m8,M8,,android157,2023-11-22 12:05:57.000,"10.730966666666665,-1.2863699999999998",2,0,2022-08-15 16:08:00,15,2023-11-28 12:24:00
95AE7E85-574D-4E05-B9A6-5F581B865699,PPR1.180610.011,Tagadzi 2,96223b14475e1414,96223b14475e1414,4.9.117+,Linux,FP-08,FP-08,,buildserver6,2024-06-22 09:17:58.000,"6.167,0.21041666666666667",2,0,2024-06-21 10:53:00,315,2024-07-09 06:12:00
9648EABC-ABF0-478E-B0AC-001F23994247,RP1A.200720.011,Tainso Seikwa,879cf278fb032996,879cf278fb032996,4.19.127,Linux,M8,M8,,ekemp158,2024-07-18 16:49:10.163,"7.869371666666666,-2.30371",2,0,2023-09-01 16:34:00,384,2024-07-11 07:29:00
966BB16D-4DD3-49C7-ABB0-9E8B1166C55A,EKEMP.M8.2020,Ntereso,9f645a13d3d7d70f,M820202206348,3.18.79,Linux,m8,M8,,android157,2025-05-14 16:18:38.077,"9.429479,-0.842791",2,0,2024-10-04 17:41:00,576,2025-05-13 11:29:00
966BB16D-4DD3-49C7-ABB0-9E8B1166C55A,EKEMP.M8.2020,Kusheili,9f645a13d3d7d70f,M820202206348,3.18.79,Linux,m8,M8,,android157,2025-05-14 16:18:38.077,"9.429479,-0.842791",2,0,2024-10-04 17:41:00,576,2025-05-13 11:29:00
966BB16D-4DD3-49C7-ABB0-9E8B1166C55A,EKEMP.M8.2020,Zuro-Kpemi/Botingli,9f645a13d3d7d70f,M820202206348,3.18.79,Linux,m8,M8,,android157,2025-05-14 16:18:38.077,"9.429479,-0.842791",2,0,2024-10-04 17:41:00,576,2025-05-13 11:29:00
96ECD753-334C-4232-ACF4-3BF6A8995A93,RP1A.200720.011,Jeyiri,0b085997d9654382,0b085997d9654382,4.19.127,Linux,FP08,FP08,,hby,2025-06-16 08:56:57.120,,2,0,2024-12-04 08:40:00,597,2024-12-04 08:40:00
96ECD753-334C-4232-ACF4-3BF6A8995A93,RP1A.200720.011,Konjiehe - Yibile,0b085997d9654382,0b085997d9654382,4.19.127,Linux,FP08,FP08,,hby,2025-06-16 08:56:57.120,,2,0,2024-12-04 08:40:00,597,2024-12-04 08:40:00
96ECD753-334C-4232-ACF4-3BF6A8995A93,RP1A.200720.011,Kunyebing,0b085997d9654382,0b085997d9654382,4.19.127,Linux,FP08,FP08,,hby,2025-06-16 08:56:57.120,,2,0,2024-12-04 08:40:00,597,2024-12-04 08:40:00
96ECD753-334C-4232-ACF4-3BF6A8995A93,RP1A.200720.011,Yaala No. 2,0b085997d9654382,0b085997d9654382,4.19.127,Linux,FP08,FP08,,hby,2025-06-16 08:56:57.120,,2,0,2024-12-04 08:40:00,597,2024-12-04 08:40:00
96F3752C-D14A-4849-B011-9132A13A078B,EKEMP.M8.2020,Moatani/Kparigu,a52b628ef2378cd2,M820202206393,3.18.79,Linux,m8,M8,,android157,2025-04-09 06:26:56.917,"10.361681666666668,-0.798",2,0,2025-01-09 11:30:00,15,2025-03-04 15:48:00
96F3752C-D14A-4849-B011-9132A13A078B,EKEMP.M8.2020,Janga,a52b628ef2378cd2,M820202206393,3.18.79,Linux,m8,M8,,android157,2025-04-09 06:26:56.917,"10.361681666666668,-0.798",2,0,2025-01-09 11:30:00,15,2025-03-04 15:48:00
96F3752C-D14A-4849-B011-9132A13A078B,EKEMP.M8.2020,TAKORAYIRI,a52b628ef2378cd2,M820202206393,3.18.79,Linux,m8,M8,,android157,2025-04-09 06:26:56.917,"10.361681666666668,-0.798",2,0,2025-01-09 11:30:00,15,2025-03-04 15:48:00
96F3752C-D14A-4849-B011-9132A13A078B,EKEMP.M8.2020,WURIJUNG FONGU,a52b628ef2378cd2,M820202206393,3.18.79,Linux,m8,M8,,android157,2025-04-09 06:26:56.917,"10.361681666666668,-0.798",2,0,2025-01-09 11:30:00,15,2025-03-04 15:48:00
96F3752C-D14A-4849-B011-9132A13A078B,EKEMP.M8.2020,DABOYA NO.2,a52b628ef2378cd2,M820202206393,3.18.79,Linux,m8,M8,,android157,2025-04-09 06:26:56.917,"10.361681666666668,-0.798",2,0,2025-01-09 11:30:00,15,2025-03-04 15:48:00
96F3752C-D14A-4849-B011-9132A13A078B,EKEMP.M8.2020,SARAFONG,a52b628ef2378cd2,M820202206393,3.18.79,Linux,m8,M8,,android157,2025-04-09 06:26:56.917,"10.361681666666668,-0.798",2,0,2025-01-09 11:30:00,15,2025-03-04 15:48:00
97510BE2-A0A8-41A7-87A7-2139E3854217,RP1A.200720.011,Kabonya,f3b2da74f864ca07,f3b2da74f864ca07,4.19.127,Linux,M8,M8,,ekemp158,2025-04-08 13:38:48.000,"7.783148333333332,-0.223275",2,0,2025-03-18 11:34:00,379,2025-04-08 14:08:00
97510BE2-A0A8-41A7-87A7-2139E3854217,RP1A.200720.011,Nyankontre,f3b2da74f864ca07,f3b2da74f864ca07,4.19.127,Linux,M8,M8,,ekemp158,2025-04-08 13:38:48.000,"7.783148333333332,-0.223275",2,0,2025-03-18 11:34:00,379,2025-04-08 14:08:00
97510BE2-A0A8-41A7-87A7-2139E3854217,RP1A.200720.011,Bodinka,f3b2da74f864ca07,f3b2da74f864ca07,4.19.127,Linux,M8,M8,,ekemp158,2025-04-08 13:38:48.000,"7.783148333333332,-0.223275",2,0,2025-03-18 11:34:00,379,2025-04-08 14:08:00
97510BE2-A0A8-41A7-87A7-2139E3854217,RP1A.200720.011,Bassa,f3b2da74f864ca07,f3b2da74f864ca07,4.19.127,Linux,M8,M8,,ekemp158,2025-04-08 13:38:48.000,"7.783148333333332,-0.223275",2,0,2025-03-18 11:34:00,379,2025-04-08 14:08:00
97510BE2-A0A8-41A7-87A7-2139E3854217,RP1A.200720.011,Paa Willi,f3b2da74f864ca07,f3b2da74f864ca07,4.19.127,Linux,M8,M8,,ekemp158,2025-04-08 13:38:48.000,"7.783148333333332,-0.223275",2,0,2025-03-18 11:34:00,379,2025-04-08 14:08:00
97510BE2-A0A8-41A7-87A7-2139E3854217,RP1A.200720.011,Aboagye Addae,f3b2da74f864ca07,f3b2da74f864ca07,4.19.127,Linux,M8,M8,,ekemp158,2025-04-08 13:38:48.000,"7.783148333333332,-0.223275",2,0,2025-03-18 11:34:00,379,2025-04-08 14:08:00
97510BE2-A0A8-41A7-87A7-2139E3854217,RP1A.200720.011,ASUOSO Junction - Hausakope,f3b2da74f864ca07,f3b2da74f864ca07,4.19.127,Linux,M8,M8,,ekemp158,2025-04-08 13:38:48.000,"7.783148333333332,-0.223275",2,0,2025-03-18 11:34:00,379,2025-04-08 14:08:00
97C9BD88-22C0-4CD1-ABC7-EEBBD30230D7,RP1A.200720.011,Serekpere,84dfb2f5b26f187f,84dfb2f5b26f187f,4.19.127,Linux,FP08,FP08,,hby,2025-04-04 11:02:48.747,,2,0,2025-02-24 16:18:00,597,2025-02-24 16:57:00
97FEF3E2-1B77-4E09-B395-A5D014048C3B,O11019,Bangola,dbea317befc18cb0,HMWG7SVSEEHEWCLV,3.18.79,Linux,m8,M8,,android157,2025-06-02 14:17:21.693,"10.759491666666667,-0.6491766666666667",2,0,2022-08-16 14:15:00,15,2023-11-22 03:57:00
97FEF3E2-1B77-4E09-B395-A5D014048C3B,O11019,Nkparig,dbea317befc18cb0,HMWG7SVSEEHEWCLV,3.18.79,Linux,m8,M8,,android157,2025-06-02 14:17:21.693,"10.759491666666667,-0.6491766666666667",2,0,2022-08-16 14:15:00,15,2023-11-22 03:57:00
97FF7BBC-FA42-4043-8398-A8FE0C38C4AB,EKEMP.M8.2020,NAMBIRI,6dc2a7655cd9a82a,M820202206207,3.18.79,Linux,m8,M8,,android157,2023-11-03 13:01:46.907,"9.751885,0.30373",2,0,2022-10-26 16:36:00,13,2022-12-26 13:20:00
980372A1-D353-477E-8CE1-D8B283FA8040,EKEMP.M8.2020,Salankpan,6a850c0dd758e14c,M820202206336,3.18.79,Linux,m8,M8,,android157,2023-07-19 13:46:19.500,,2,0,2023-07-19 13:46:00,13,2023-07-19 13:47:00
981F90A2-5114-4E1E-8298-821F7DAD94C6,RP1A.200720.011,Nahari,af200482cfd1a4fc,af200482cfd1a4fc,4.19.127,Linux,FP08,FP08,,hby,2025-08-11 21:38:27.503,"10.0659275,-2.4982905",2,0,2025-01-19 22:31:00,597,2025-02-01 08:40:00
981F90A2-5114-4E1E-8298-821F7DAD94C6,RP1A.200720.011,Sabuli,af200482cfd1a4fc,af200482cfd1a4fc,4.19.127,Linux,FP08,FP08,,hby,2025-08-11 21:38:27.503,"10.0659275,-2.4982905",2,0,2025-01-19 22:31:00,597,2025-02-01 08:40:00
981F90A2-5114-4E1E-8298-821F7DAD94C6,RP1A.200720.011,Nyeni,af200482cfd1a4fc,af200482cfd1a4fc,4.19.127,Linux,FP08,FP08,,hby,2025-08-11 21:38:27.503,"10.0659275,-2.4982905",2,0,2025-01-19 22:31:00,597,2025-02-01 08:40:00
981F90A2-5114-4E1E-8298-821F7DAD94C6,RP1A.200720.011,Saawie,af200482cfd1a4fc,af200482cfd1a4fc,4.19.127,Linux,FP08,FP08,,hby,2025-08-11 21:38:27.503,"10.0659275,-2.4982905",2,0,2025-01-19 22:31:00,597,2025-02-01 08:40:00
981F90A2-5114-4E1E-8298-821F7DAD94C6,RP1A.200720.011,Ul-Tuopare,af200482cfd1a4fc,af200482cfd1a4fc,4.19.127,Linux,FP08,FP08,,hby,2025-08-11 21:38:27.503,"10.0659275,-2.4982905",2,0,2025-01-19 22:31:00,597,2025-02-01 08:40:00
981F90A2-5114-4E1E-8298-821F7DAD94C6,RP1A.200720.011,Siiri,af200482cfd1a4fc,af200482cfd1a4fc,4.19.127,Linux,FP08,FP08,,hby,2025-08-11 21:38:27.503,"10.0659275,-2.4982905",2,0,2025-01-19 22:31:00,597,2025-02-01 08:40:00
987D68C3-7A76-4403-ABD3-8E39095717D7,O11019,Afayili,6eabc11b49f86989,TWU4KFTWDYLN45HM,3.18.79,Linux,m8,M8,,android157,2021-11-27 09:41:05.000,"9.38907,-0.876255",2,0,2021-11-12 22:15:00,13,2021-11-27 10:10:00
988A1804-89D6-4117-982E-D3AB74950B62,RP1A.200720.011,Woramponho,10e689ebdb103cca,10e689ebdb103cca,4.19.127,Linux,M8,M8,,ekemp158,2025-05-23 08:19:27.110,"7.0792768,-2.0189014",2,0,2024-11-15 14:29:00,379,2025-05-01 15:55:00
988A1804-89D6-4117-982E-D3AB74950B62,RP1A.200720.011,Adaa,10e689ebdb103cca,10e689ebdb103cca,4.19.127,Linux,M8,M8,,ekemp158,2025-05-23 08:19:27.110,"7.0792768,-2.0189014",2,0,2024-11-15 14:29:00,379,2025-05-01 15:55:00
988A1804-89D6-4117-982E-D3AB74950B62,RP1A.200720.011,Ohanimguase,10e689ebdb103cca,10e689ebdb103cca,4.19.127,Linux,M8,M8,,ekemp158,2025-05-23 08:19:27.110,"7.0792768,-2.0189014",2,0,2024-11-15 14:29:00,379,2025-05-01 15:55:00
98E9BDC1-D7C6-4F5A-934B-116F8D0E5D63,RP1A.200720.011,DAMONGO CLUSTER,bad0f64c505e0e91,bad0f64c505e0e91,4.19.127,Linux,FP08,FP08,,hby,2025-09-15 11:33:41.820,"9.084618333333333,-1.82512",2,0,2024-10-04 14:00:00,642,2024-10-23 07:50:00
98EA81C4-2A32-49C2-8E92-3102E998DAD2,RP1A.200720.011,Makango/Soldierkope/Awudjakope,4e33a46db9a23c14,4e33a46db9a23c14,4.19.127,Linux,M8,M8,,ekemp158,2025-03-22 22:22:10.410,"8.557768333333334,-0.5132733333333334",2,0,2024-12-12 18:24:00,642,2025-02-21 04:43:00
98EA81C4-2A32-49C2-8E92-3102E998DAD2,RP1A.200720.011,Sisipe/Nkwanta Gonja/Matalapo/Nakpaye,4e33a46db9a23c14,4e33a46db9a23c14,4.19.127,Linux,M8,M8,,ekemp158,2025-03-22 22:22:10.410,"8.557768333333334,-0.5132733333333334",2,0,2024-12-12 18:24:00,642,2025-02-21 04:43:00
98EA81C4-2A32-49C2-8E92-3102E998DAD2,RP1A.200720.011,Adamupe/Kapioto/Kujordo,4e33a46db9a23c14,4e33a46db9a23c14,4.19.127,Linux,M8,M8,,ekemp158,2025-03-22 22:22:10.410,"8.557768333333334,-0.5132733333333334",2,0,2024-12-12 18:24:00,642,2025-02-21 04:43:00
99845B1A-1C90-413E-964D-A3FA35CC50D3,RP1A.200720.011,Kpatinga/Sampemo,4d96ddd5fbb6b147,4d96ddd5fbb6b147,4.19.127,Linux,FP08,FP08,,hby,2025-04-30 17:10:08.477,,2,0,2025-04-23 20:34:00,642,2025-04-30 16:11:00
99845B1A-1C90-413E-964D-A3FA35CC50D3,RP1A.200720.011,Gambiliduli,4d96ddd5fbb6b147,4d96ddd5fbb6b147,4.19.127,Linux,FP08,FP08,,hby,2025-04-30 17:10:08.477,,2,0,2025-04-23 20:34:00,642,2025-04-30 16:11:00
99CA79DC-0C0C-499B-B28F-208C59BC4766,O11019,MUTIENSA,19096df302dac248,Y5MZLFPNH67DDQ4P,3.18.79,Linux,m8,M8,,android157,2025-06-09 13:20:28.293,,2,0,2025-04-03 17:39:00,15,2025-04-03 17:45:00
99CCF73F-35D1-4EAE-B972-9CAEAADEE5C6,RP1A.200720.011,Drobonso,f83140299a995525,f83140299a995525,4.19.127,Linux,M8,M8,,ekemp158,2025-07-30 13:51:36.540,"7.063771666666666,-1.1233866666666665",2,0,2024-09-16 15:59:00,378,2025-03-07 17:21:00
99DD0CB3-BB2D-496F-92E3-A9BD10BAB0E9,RP1A.200720.011,Denchemoasue,dc52760b19cf9023,dc52760b19cf9023,4.19.127,Linux,M8,M8,,ekemp158,2024-09-03 17:27:44.000,"6.247331666666666,-2.7213",2,0,2024-07-16 12:45:00,384,2024-09-03 17:51:00
9A124A1C-276C-4C85-BFD8-6C1A95D4A177,RP1A.200720.011,Sabule/Charaa/Soora,0e768f7283f0cea6,0e768f7283f0cea6,4.19.127,Linux,M8,M8,,ekemp158,2025-05-15 09:50:09.620,"8.014640000000002,-1.9215316666666666",2,0,2024-08-08 12:13:00,384,2025-04-22 12:31:00
9A124A1C-276C-4C85-BFD8-6C1A95D4A177,RP1A.200720.011,Kwabia,0e768f7283f0cea6,0e768f7283f0cea6,4.19.127,Linux,M8,M8,,ekemp158,2025-05-15 09:50:09.620,"8.014640000000002,-1.9215316666666666",2,0,2024-08-08 12:13:00,384,2025-04-22 12:31:00
9A55B476-CED9-4A75-94B9-206FB7FEADF9,EKEMP.M8.2020,Nakunga,a99c514cc06ee0f4,M820202206425,3.18.79,Linux,m8,M8,,android157,2023-11-20 16:47:49.377,"9.867663333333333,-0.30421166666666666",2,0,2022-11-07 09:54:00,13,2022-12-17 17:28:00
9B1BC69C-A2C0-4003-BFB8-23F99B7BBBFA,PPR1.180610.011,Foso,f8db846636701bb7,f8db846636701bb7,4.9.117+,Linux,FP-08,FP-08,,buildserver6,2024-08-15 11:42:21.163,,2,0,2024-07-17 16:12:00,315,2024-07-17 16:25:00
9C0EC5D2-60A2-412A-BEF7-D77330DECE4A,RP1A.200720.011,Kpasablo/Monkula/Kupali,7d19d75f29e28880,7d19d75f29e28880,4.19.127,Linux,FP08,FP08,,hby,2025-04-17 11:42:23.000,"9.878671666666666,-0.47835333333333335",2,0,2024-10-20 08:39:00,642,2025-04-18 07:04:00
9D75433A-2E6E-4911-88E6-17C263586476,O11019,NAMONGO,e7d28c41ed1aa33a,I7V8JBOZY9WGRW5D,3.18.79,Linux,m8,M8,,android157,2024-09-03 10:25:34.333,"10.434776666666668,-0.11682166666666666",2,0,2024-02-28 12:59:00,15,2024-09-03 10:25:00
9EBD40E4-9E4A-41D2-81CA-8B9CFC80A296,EKEMP.M8.2020,Njerigmado,481857d05e56b5b7,M820202206203,3.18.79,Linux,m8,M8,,android157,2024-06-05 15:04:01.480,"9.429126666666667,-0.843705",2,0,2023-11-22 13:54:00,13,2024-06-05 12:01:00
9EC0D9E8-3B15-4F56-885D-9C4E06769CC6,RP1A.200720.011,Jonga,54fe7e941d485833,54fe7e941d485833,4.19.127,Linux,M8,M8,,ekemp158,2025-04-16 12:30:26.773,"10.062908333333333,-2.4990249999999996",2,0,2025-04-02 15:03:00,597,2025-04-12 19:28:00
